Run,Date,AGPE130.water,AGHY129.water ,AGHY140.control,AGPE141.control
1823,2/5/2016 3:00,0.216,0.2233,0.1608,0.1833
1824,2/5/2016 9:00,0.2167,0.2218,0.1637,0.1862
1825,2/5/2016 15:00,0.2218,0.2451,0.1644,0.1899
1826,2/5/2016 21:00,0.2167,0.2313,0.1594,0.1833
1827,2/6/2016 3:00,0.216,0.2269,0.1608,0.1833
1828,2/6/2016 9:00,0.2291,0.2363,0.1804,0.2087
1829,2/6/2016 15:00,0.2327,0.2516,0.1761,0.2073
1830,2/6/2016 21:00,0.2225,0.2371,0.1695,0.1993
1831,2/7/2016 3:00,0.2218,0.2305,0.1681,0.1964
1832,2/7/2016 9:00,0.2189,0.2298,0.171,0.1986
1833,2/7/2016 15:00,0.2262,0.2516,0.1724,0.2022
1834,2/7/2016 21:00,0.2204,0.2378,0.1659,0.1935
1835,2/8/2016 3:00,0.2211,0.232,0.1644,0.1913
1836,2/8/2016 9:00,0.2211,0.2291,0.1673,0.1928
1837,2/8/2016 15:00,0.2284,0.2436,0.1644,0.1906
1838,2/8/2016 21:00,0.2204,0.232,0.1586,0.1826
1839,2/9/2016 3:00,0.2182,0.2276,0.1586,0.1819
1840,2/9/2016 9:00,0.2196,0.2276,0.1623,0.184
1841,2/9/2016 15:00,0.2269,0.2443,0.1623,0.1862
1842,2/9/2016 21:00,0.2196,0.232,0.1557,0.1782
1843,2/10/2016 3:00,0.2211,0.2276,0.1564,0.1782
1844,2/10/2016 9:00,0.2204,0.2262,0.1601,0.1811
1845,2/10/2016 15:00,0.2262,0.2487,0.1608,0.1848
1846,2/10/2016 21:00,0.2189,0.2349,0.155,0.1775
1847,2/11/2016 3:00,0.2182,0.2298,0.1543,0.1775
1848,2/11/2016 9:00,0.2175,0.2291,0.1579,0.1804
1849,2/11/2016 15:00,0.2233,0.248,0.1564,0.1819
1850,2/11/2016 21:00,0.2153,0.2342,0.1506,0.1739
1851,2/12/2016 3:00,0.2153,0.2291,0.1499,0.1732
1852,2/12/2016 9:00,0.2182,0.2284,0.1543,0.1775
1853,2/12/2016 15:00,0.2247,0.2487,0.1543,0.179
1854,2/12/2016 21:00,0.2167,0.2356,0.147,0.1702
1855,2/13/2016 3:00,0.2189,0.2305,0.147,0.1702
1856,2/13/2016 9:00,0.2189,0.2284,0.1499,0.1717
1857,2/13/2016 15:00,0.2233,0.2494,0.1477,0.1732
1858,2/13/2016 21:00,0.2167,0.2356,0.1426,0.1666
1859,2/14/2016 3:00,0.2124,0.232,0.1441,0.1688
1860,2/14/2016 9:00,0.2109,0.2298,0.1456,0.171
1861,2/14/2016 15:00,0.224,0.2501,0.1448,0.171
1862,2/14/2016 21:00,0.2138,0.2371,0.1419,0.1681
1863,2/15/2016 3:00,0.2131,0.232,0.1426,0.1688
1864,2/15/2016 9:00,0.2131,0.232,0.1499,0.1746
1865,2/15/2016 15:00,0.2225,0.248,0.1463,0.1746
1866,2/15/2016 21:00,0.216,0.2349,0.1397,0.1652
1867,2/16/2016 3:00,0.216,0.2298,0.139,0.163
1868,2/16/2016 9:00,0.216,0.2291,0.1426,0.1666
1869,2/16/2016 15:00,0.2233,0.2465,0.1383,0.1659
1870,2/16/2016 21:00,0.2167,0.232,0.131,0.1564
1871,2/17/2016 3:00,0.2167,0.2276,0.1303,0.155
1872,2/17/2016 9:00,0.2196,0.2269,0.1332,0.1579
1873,2/17/2016 15:00,0.2211,0.24,0.1296,0.1586
1874,2/17/2016 21:00,0.2175,0.2284,0.1238,0.1499
1875,2/18/2016 3:00,0.2182,0.224,0.123,0.1492
1876,2/18/2016 9:00,0.2247,0.2349,0.1267,0.1521
1877,2/18/2016 15:00,0.2109,0.2298,0.1216,0.1514
1878,2/18/2016 21:00,0.2146,0.224,0.115,0.1448
1879,2/19/2016 3:00,0.2153,0.2225,0.1165,0.1463
1880,2/19/2016 9:00,0.216,0.2363,0.1194,0.1485
1881,2/19/2016 15:00,0.2066,0.2298,0.1121,0.1456
1882,2/19/2016 21:00,0.2124,0.2233,0.1063,0.1397
1883,2/20/2016 3:00,0.2138,0.2218,0.1085,0.1405
1884,2/20/2016 9:00,0.2138,0.2342,0.1107,0.1434
1885,2/20/2016 15:00,0.2124,0.2291,0.1114,0.1448
1886,2/20/2016 21:00,0.2138,0.2247,0.11,0.1434
1887,2/21/2016 3:00,0.2153,0.2233,0.1107,0.1434
1888,2/21/2016 9:00,0.2167,0.232,0.1129,0.1456
1889,2/21/2016 15:00,0.2146,0.2284,0.1121,0.1463
1890,2/21/2016 21:00,0.2407,0.2523,0.1964,0.2385
1891,2/22/2016 3:00,0.2763,0.2625,0.248,0.2763
1892,2/22/2016 9:00,0.2385,0.2538,0.2175,0.253
1893,2/22/2016 15:00,0.2327,0.2451,0.2037,0.2392
1894,2/22/2016 21:00,0.2342,0.24,0.1971,0.232
1895,2/23/2016 3:00,0.232,0.2378,0.1935,0.2276
1896,2/23/2016 9:00,0.2603,0.2603,0.2392,0.2719
1897,2/23/2016 15:00,0.2451,0.2472,0.2204,0.2552
1898,2/23/2016 21:00,0.2422,0.2436,0.2124,0.248
1899,2/24/2016 3:00,0.2414,0.24,0.2073,0.2422
1900,2/24/2016 9:00,0.2392,0.2458,0.2073,0.2407
1901,2/24/2016 15:00,0.232,0.2378,0.2008,0.2363
1902,2/24/2016 21:00,0.2334,0.232,0.1949,0.2284
1903,2/25/2016 3:00,0.2342,0.2298,0.1928,0.2262
1904,2/25/2016 9:00,0.2385,0.2436,0.1978,0.2291
1905,2/25/2016 15:00,0.2276,0.2349,0.1949,0.2269
1906,2/25/2016 21:00,0.2305,0.2291,0.1884,0.2189
1907,2/26/2016 3:00,0.2313,0.2262,0.187,0.2167
1908,2/26/2016 9:00,0.2378,0.2414,0.1913,0.2204
1909,2/26/2016 15:00,0.2254,0.2342,0.1913,0.2211
1910,2/26/2016 21:00,0.2276,0.2276,0.184,0.2131
1911,2/27/2016 3:00,0.2291,0.2247,0.184,0.2116
1912,2/27/2016 9:00,0.2363,0.2414,0.1891,0.216
1913,2/27/2016 15:00,0.2196,0.2342,0.1891,0.2182
1914,2/27/2016 21:00,0.2254,0.2269,0.1826,0.2102
1915,2/28/2016 3:00,0.2262,0.224,0.1819,0.2087
1916,2/28/2016 9:00,0.232,0.2356,0.1862,0.2131
1917,2/28/2016 15:00,0.2211,0.2313,0.1848,0.2124
1918,2/28/2016 21:00,0.2233,0.2262,0.1804,0.208
1919,2/29/2016 3:00,0.2247,0.2233,0.1797,0.2066
1920,2/29/2016 9:00,0.2262,0.2334,0.1826,0.2095
1921,2/29/2016 15:00,0.2196,0.232,0.1862,0.2124
1922,2/29/2016 21:00,0.2225,0.2254,0.1804,0.2073
1923,3/1/2016 3:00,0.2233,0.224,0.1804,0.2058
1924,3/1/2016 9:00,0.224,0.2298,0.1811,0.208
1925,3/1/2016 15:00,0.2196,0.2284,0.1826,0.2102
1926,3/1/2016 21:00,0.224,0.2233,0.1768,0.2029
1927,3/2/2016 3:00,0.2254,0.2211,0.1746,0.2008
1928,3/2/2016 9:00,0.232,0.2327,0.179,0.2037
1929,3/2/2016 15:00,0.216,0.2276,0.1782,0.2044
1930,3/2/2016 21:00,0.2189,0.2225,0.1724,0.1971
1931,3/3/2016 3:00,0.2189,0.2218,0.1739,0.1986
1932,3/3/2016 9:00,0.224,0.2298,0.1775,0.2022
